text,option1,option2,option3,option4,correct_option,explanation,subject_id,question_image,explanation_image
Which lymphoid organ contains both afferent and efferent lymphatic vessels?,Thymus,Spleen,Lymph node,Tonsil,3,"A <b>lymph node</b> is the only <b>lymphoid organ</b> that possesses both <b>afferent</b> and <b>efferent lymphatic vessels</b>.<br><br>
<b>Afferent vessels</b> carry lymph <b>into</b> the node, where it percolates through the <b>cortex</b> (rich in B-cell follicles) and the <b>medulla</b> (containing macrophages and plasma cells) for <b>immune surveillance</b> and <b>filtration</b>.<br><br>
Filtered lymph then exits via <b>efferent vessels</b> located at the <b>hilum</b>.<br><br>
In contrast, the <b>spleen</b> and <b>thymus</b> possess only <b>efferent lymphatic vessels</b>:
<ul>
<li>The <b>spleen</b> filters <b>blood</b> rather than lymph, removing old erythrocytes and pathogens, so it has no afferent input.</li>
<li>The <b>thymus</b> serves as the site of <b>T-cell maturation</b>, not lymph filtration.</li>
</ul>
The <b>tonsils</b> are <b>partially encapsulated</b> lymphoid tissues that lack true lymphatic vessels and instead receive antigenic material <b>directly through their overlying epithelium</b>.<br><br>

<b>High-yield review:</b><br>
<ul>
<li><b>Lymph node →</b> both afferent and efferent lymphatic vessels</li>
<li><b>Spleen & thymus →</b> efferent vessels only (no afferent lymphatics)</li>
<li><b>Tonsils →</b> no true lymphatic vessels; antigen enters through epithelium</li>
<li><b>Function →</b> lymph node filters lymph; spleen filters blood; thymus matures T cells</li>
</ul>",7,,
Each of the following structures pass through the foramen lacerum EXCEPT:,Artery of the pterygoid canal,Nerve of the pterygoid canal (Vidian nerve),Maxillary artery,Emissary veins,3,"The <b>foramen lacerum</b> is located at the <b>base of the skull</b>, bordered by the <b>sphenoid</b>, <b>temporal</b>, and <b>occipital bones</b>.<br><br>
In life, it is largely <b>filled with fibrocartilage</b> and does not transmit major arteries or cranial nerves. However, several small but important structures pass through or across it.<br><br>
The <b>artery of the pterygoid canal</b> and the <b>nerve of the pterygoid canal</b> (also known as the <b>Vidian nerve</b>) traverse this area. The nerve is formed by the union of the <b>greater petrosal nerve</b> (parasympathetic fibers) and the <b>deep petrosal nerve</b> (sympathetic fibers).<br><br>
Additionally, small <b>emissary veins</b> may pass through the foramen lacerum to connect the <b>pterygoid venous plexus</b> with the <b>cavernous sinus</b>.<br><br>
Importantly, the <b>maxillary artery</b> does <b>not</b> pass through the foramen lacerum; instead, it courses through the <b>infratemporal</b> and <b>pterygopalatine fossae</b> to supply the <b>maxilla</b>, <b>nasal cavity</b>, and <b>dura mater</b>.<br><br>

<b>High-yield review:</b><br>
<ul>
<li><b>Foramen lacerum borders →</b> sphenoid, temporal, and occipital bones</li>
<li><b>Contents →</b> nerve of pterygoid canal, artery of pterygoid canal, emissary veins</li>
<li><b>Not transmitted →</b> maxillary artery (travels through infratemporal and pterygopalatine fossae instead)</li>
<li><b>Filled with →</b> fibrocartilage in life</li>
<li><b>Clinical note →</b> serves as a landmark near the carotid canal; internal carotid passes over its superior surface, not through it</li>
</ul>",7,,
A patient presents with difficulty raising his shoulders against resistance. Injury to which nerve is most likely responsible?,Axillary nerve,Long thoracic nerve,Spinal accessory nerve,Dorsal scapular nerve,3,"<b>Shoulder elevation</b> is performed primarily by the <b>trapezius muscle</b>, which is innervated by the <b>spinal accessory nerve (cranial nerve XI)</b>.<br><br>
Injury to this nerve results in a <b>shoulder droop</b> and difficulty <b>shrugging the shoulder against resistance</b>.<br><br>
The <b>axillary nerve</b> supplies the <b>deltoid muscle</b>, responsible for <b>arm abduction from 15° to 90°</b>.<br>
The <b>long thoracic nerve</b> supplies the <b>serratus anterior</b>, which <b>stabilizes the scapula</b>; injury produces a classic <b>winged scapula</b>.<br>
The <b>dorsal scapular nerve</b> supplies the <b>rhomboids</b> and <b>levator scapulae</b>, which perform <b>scapular retraction and elevation</b>.<br><br>

<b>High-yield review:</b><br>
<ul>
<li><b>Spinal accessory nerve (CN XI) →</b> trapezius → shoulder elevation (shrug)</li>
<li><b>Axillary nerve →</b> deltoid → arm abduction (15–90°)</li>
<li><b>Long thoracic nerve →</b> serratus anterior → stabilizes scapula; injury → winged scapula</li>
<li><b>Dorsal scapular nerve →</b> rhomboids & levator scapulae → scapular retraction and elevation</li>
</ul>",7,,
A patient cannot abduct his arm beyond 15°. Which nerve is most likely injured?,Axillary nerve,Suprascapular nerve,Long thoracic nerve,Thoracodorsal nerve,1,"The <b>deltoid muscle</b>, innervated by the <b>axillary nerve (C5–C6)</b>, is responsible for <b>abduction of the arm from 15° to 90°</b>.<br><br>
The <b>supraspinatus muscle</b>, supplied by the <b>suprascapular nerve</b>, <b>initiates abduction</b> from 0° to 15°.<br>
Abduction beyond 90° requires <b>scapular rotation</b> provided by the coordinated action of the <b>serratus anterior</b> (innervated by the <b>long thoracic nerve</b>) and the <b>trapezius</b> (innervated by the <b>spinal accessory nerve – CN XI</b>).<br><br>
Injury to the <b>axillary nerve</b> leads to <b>loss of arm abduction beyond 15°</b> and <b>sensory loss</b> over the <b>deltoid region</b> (the “regimental badge” area).<br><br>

<b>High-yield review:</b><br>
<ul>
<li><b>Supraspinatus (suprascapular nerve) →</b> initiates abduction (0–15°)</li>
<li><b>Deltoid (axillary nerve) →</b> abduction from 15° to 90°</li>
<li><b>Serratus anterior (long thoracic nerve) & Trapezius (spinal accessory nerve) →</b> abduction above 90° (scapular rotation)</li>
<li><b>Thoracodorsal nerve (latissimus dorsi) →</b> adduction, extension, and internal rotation of the arm</li>
<li><b>Clinical relevance →</b> axillary nerve injury = weak abduction + numbness over deltoid area</li>
</ul>",7,,
Which foramen transmits preganglionic parasympathetic fibers from the lesser petrosal nerve?,Foramen spinosum,Foramen lacerum,Foramen ovale,Jugular foramen,3,"The **foramen ovale** of the sphenoid bone transmits the mandibular division of the trigeminal nerve (V3), the accessory meningeal artery, the emissary vein from the cavernous sinus, and the **lesser petrosal nerve** carrying preganglionic parasympathetic fibers to the **otic ganglion**. After synapsing, postganglionic fibers innervate the parotid gland via the auriculotemporal nerve. By contrast, the foramen spinosum carries the middle meningeal artery, the foramen lacerum is filled with cartilage in life, and the jugular foramen carries CN IX, X, XI and the internal jugular vein.

👉 High-yield fact: “Ovale” = **Otic ganglion, V3, Accessory meningeal artery, Lesser petrosal nerve, Emissary vein**.",7,,
Which embryologic processes give rise to the palate?,Lateral nasal and medial nasal processes,Medial nasal and maxillary processes,Maxillary and mandibular processes,Medial nasal and lateral palatine processes,2,"The palate develops from the **medial nasal process** (primary palate and philtrum of the lip) and the **maxillary processes** (secondary palate). Failure of fusion causes cleft lip/palate. In the adult, the hard palate is formed by the **palatine processes of the maxilla** and the **horizontal plates of the palatine bones**.

👉 High-yield fact: Primary palate = medial nasal; Secondary palate = maxillary shelves.",7,,
The ureter is derived from which embryologic tissue?,Endoderm,Mesoderm,Ectoderm,Neural crest,2,"The **ureter** develops from mesoderm, specifically the ureteric bud from the mesonephric duct. In contrast, the **bladder and urethra** arise from endoderm (urogenital sinus). This distinction is frequently tested in embryology.

👉 High-yield fact: Mesoderm → ureter, kidney; Endoderm → bladder, urethra epithelium; Ectoderm → distal anal canal, skin.",7,,
Which lymph nodes lie adjacent to the external jugular vein?,Deep cervical nodes,Superficial cervical nodes,Submandibular nodes,Retropharyngeal nodes,2,"The **superficial cervical lymph nodes** run along the **external jugular vein**, usually in the posterior triangle. They drain into the deep cervical nodes, which run along the internal jugular vein. Submandibular nodes drain oral cavity structures, while retropharyngeal nodes drain the pharynx/nasal cavity.

👉 High-yield fact: Superficial cervical nodes → external jugular; Deep cervical nodes → internal jugular.",7,,
Which arteries supply the thyroid gland?,Ascending pharyngeal and superior thyroid arteries,Superior thyroid and thyrocervical trunk,Superior thyroid and middle meningeal arteries,Lingual and superior thyroid arteries,2,"The thyroid gland receives blood from two major sources: the **superior thyroid artery** (branch of external carotid) and the **inferior thyroid artery** (branch of the thyrocervical trunk from subclavian). Ascending pharyngeal does not supply it. Clinically important: superior thyroid artery is near the external branch of the superior laryngeal nerve; inferior thyroid artery is near the recurrent laryngeal nerve.

👉 High-yield fact: Superior thyroid = external carotid; Inferior thyroid = thyrocervical trunk.",7,,
Which bone cells undergo mitosis most frequently?,Osteoblasts,Osteoclasts,Osteocytes,Osteoprogenitor (osteogenic) cells,4,"Bone tissue is dynamic, constantly undergoing <b>remodeling</b> — a balance of <b>bone resorption</b> and <b>bone apposition</b>. <b>Osteoclasts</b> are large, multinucleated cells derived from hematopoietic precursors (monocyte/macrophage lineage). They resorb bone by secreting acid and proteolytic enzymes. Their differentiation and activity are regulated by the <b>RANK–RANKL–OPG pathway</b>: osteoblasts express RANKL, which binds RANK on pre-osteoclasts to stimulate maturation; osteoprotegerin (OPG) serves as a decoy receptor to inhibit this. <b>Osteoblasts</b> are bone-forming cells derived from mesenchymal stem cells. They secrete osteoid (collagen + ground substance) that mineralizes into bone. Once embedded, they become <b>osteocytes</b>. <b>Osteocytes</b> are mature, mechanosensory cells in lacunae that regulate bone turnover through canaliculi signaling. <b>Osteoprogenitor (osteogenic) cells</b> are stem-like precursors in the periosteum and endosteum. They are the <b>only bone cells that retain the ability to divide (mitosis)</b> and give rise to osteoblasts. <b>High-yield points:</b> Osteoprogenitor cells = only mitotic bone cells. RANK–RANKL–OPG pathway regulates osteoclasts. Bone remodeling = osteoclast resorption + osteoblast deposition.",7,,
Which intercellular junction is also known as a “zona occludens”?,Desmosome,Gap junction,Tight junction,Adherens junction,3,"Epithelial cells are connected by specialized junctions that maintain structural integrity and regulate communication. <b>Tight junctions (zonula occludens)</b> are apical belt-like junctions that form a seal preventing paracellular passage of solutes. They are composed of proteins like <b>claudins</b> and <b>occludins</b> and maintain polarity of apical vs. basolateral membranes. <b>Adherens junctions (zonula adherens)</b> are located just below tight junctions, linking actin filaments between cells via cadherins and catenins. <b>Desmosomes (macula adherens)</b> are “spot welds” connecting intermediate filaments (keratin) between cells, providing tensile strength. <b>Gap junctions (nexus)</b> are formed by connexins, allowing passage of ions and small molecules for electrical and metabolic coupling. <b>High-yield points:</b> Zona occludens = tight junction. Zona adherens = adherens junction. Macula adherens = desmosome. Nexus = gap junction.",7,,
The midbrain develops from which primary brain vesicle?,Prosencephalon,Mesencephalon,Rhombencephalon,Telencephalon,2,"Neural development begins with three primary brain vesicles: <b>Prosencephalon (forebrain)</b> → divides into <b>telencephalon</b> (cerebral hemispheres) and <b>diencephalon</b> (thalamus, hypothalamus). <b>Mesencephalon (midbrain)</b> → does not subdivide and directly forms the midbrain. <b>Rhombencephalon (hindbrain)</b> → divides into <b>metencephalon</b> (pons, cerebellum) and <b>myelencephalon</b> (medulla). The midbrain contains the tectum (superior/inferior colliculi), tegmentum, and cerebral peduncles, functioning in visual, auditory, and motor control. <b>High-yield points:</b> Midbrain = mesencephalon. Forebrain → telencephalon + diencephalon. Hindbrain → metencephalon + myelencephalon.",7,,
Somatosensory information from the oral–facial region is processed in which structure(s)?,Thalamus only,Somatosensory cortex only,Both thalamus and somatosensory cortex,Brainstem only,3,"Sensory input from the face and oral cavity is transmitted primarily via the <b>trigeminal nerve (CN V)</b>. First-order neurons in the trigeminal ganglion project to the trigeminal sensory nuclei in the brainstem. Second-order neurons cross and ascend via the <b>trigeminothalamic tract</b> to the <b>ventral posteromedial (VPM) nucleus</b> of the thalamus. Third-order neurons project from the thalamus to the <b>primary somatosensory cortex</b> (postcentral gyrus, Brodmann areas 3,1,2) for conscious perception. Thus, somatosensory information from the oral–facial region is relayed through the <b>thalamus</b> and processed in the <b>somatosensory cortex</b>. <b>High-yield points:</b> Pathway = trigeminal nerve → brainstem nuclei → trigeminothalamic tract → VPM thalamus → somatosensory cortex. Thalamus = relay; cortex = conscious perception.",7,,
Which statement best describes the tunica media of blood vessels?,It is thick in veins and thin in arteries.,It is thick in arteries and thin in veins.,It is identical in thickness between arteries and veins.,It is absent in both arteries and veins.,2,"Blood vessels are composed of three concentric layers: <b>Tunica intima</b> = endothelium + subendothelial connective tissue + internal elastic lamina. <b>Tunica media</b> = smooth muscle + elastic fibers; <b>much thicker in arteries</b> to withstand high pressure and regulate vascular tone. <b>Tunica adventitia</b> = connective tissue with vasa vasorum and nerves; <b>thicker in veins</b> than arteries. Thus, arteries have a thick tunica media, while veins have a thicker adventitia. <b>High-yield points:</b> Tunica media = thicker in arteries. Veins = thinner media, thicker adventitia. Arteries = maintain blood pressure and flow.",7,,
Which nerve fiber types are correctly matched with their sensory modalities in tooth innervation?,"A-alpha: proprioception; A-beta: touch & pressure; A-delta: acute pain & temperature; C fibers: dull, burning pain & temperature",A-alpha: touch; A-beta: proprioception; A-delta: dull pain; C fibers: acute pain,A-alpha: proprioception; A-beta: vibration only; A-delta: temperature only; C fibers: pressure,A-alpha: proprioception; A-beta: proprioception; A-delta: pressure; C fibers: vibration,1,"The dental pulp is innervated by several classes of sensory fibers, each differing in diameter, conduction speed, and function. <b>A-alpha fibers</b> are the largest, fastest-conducting fibers and primarily mediate <b>proprioception</b>, such as detecting occlusal load and jaw position. <b>A-beta fibers</b> are slightly smaller, rapidly conducting fibers that transmit <b>touch and pressure</b> sensations. <b>A-delta fibers</b> are thinly myelinated fibers that conduct at intermediate speeds. They are responsible for <b>acute, sharp pain and temperature</b> detection. Clinically, they account for the immediate sharp pain in dentin hypersensitivity or reversible pulpitis. <b>C fibers</b> are unmyelinated, slow-conducting fibers. They transmit <b>dull, burning, throbbing pain and temperature</b> sensations. Clinically, they are associated with lingering pain, such as that experienced in irreversible pulpitis or pulpal necrosis. This classification highlights how the pulp can transmit both protective acute pain and chronic pain, allowing dentists to correlate symptoms with pulp status. <b>High-yield points:</b> A-alpha = proprioception (fastest). A-beta = touch & pressure. A-delta = sharp, acute pain & temperature. C fibers = dull, burning, throbbing pain & temperature. <b>Clinical correlation:</b> A-delta → sharp quick pain; C fibers → lingering throbbing pain.",7,,
A patient requires a buccal biopsy adjacent to tooth #19. Which nerve provides sensory innervation to this region?,Lingual nerve,"Buccal nerve (long buccal, branch of V3)",Buccal branch of the facial nerve (CN VII),Inferior alveolar nerve,2,"The <b>long buccal nerve</b> (commonly referred to as the buccal nerve) is a branch of the anterior division of the mandibular nerve (CN V3). It provides <b>sensory innervation</b> to the buccal gingiva and mucosa adjacent to the mandibular molars (#17–19). A common source of confusion is between the <b>long buccal nerve (V3)</b>, which is sensory, and the <b>buccal branch of the facial nerve (CN VII)</b>, which is motor. Only the long buccal nerve provides sensation to the buccal gingiva near mandibular molars.<br><br><b>High-yield points:</b><br><ul><li><b>Long buccal nerve (V3)</b> = sensory buccal gingiva molars</li><li><b>Buccal branch (CN VII)</b> = motor only</li><li><b>Lingual nerve (V3)</b> = tongue + lingual gingiva</li><li><b>Inferior alveolar nerve (V3)</b> = pulpal innervation + chin/lip</li></ul><b>Why the other options are incorrect:</b><br><ul><li><b>Lingual nerve (V3):</b> sensory to tongue + lingual gingiva, not buccal gingiva</li><li><b>Buccal branch of CN VII:</b> motor to facial muscles, no gingival sensation</li><li><b>Inferior alveolar nerve (V3):</b> mandibular teeth + mental region, not buccal gingiva</li></ul>",7,,
A patient presents with persistent coughing and production of yellow sputum. Which type of cell is primarily responsible for producing mucus in the respiratory tract?,Type I pneumocyte,Type II pneumocyte,Goblet cell,Clara (club) cell,3,"<b>Goblet cells</b> are mucus-secreting epithelial cells found in the respiratory tract, particularly in the trachea and bronchi. Their mucus traps inhaled particles and pathogens, protecting the epithelium. Overproduction contributes to yellow sputum in infection.<br><br>Other respiratory cells include:<br><b>Type I pneumocytes:</b> gas exchange.<br><b>Type II pneumocytes:</b> surfactant + progenitor role.<br><b>Clara cells:</b> detoxification, protective protein secretion.<br><b>Dust cells:</b> alveolar macrophages.<br><br><b>High-yield points:</b><br><ul><li><b>Goblet cells</b> = mucus</li><li><b>Type I</b> = gas exchange</li><li><b>Type II</b> = surfactant</li><li><b>Clara cells</b> = detox/protection</li><li><b>Dust cells</b> = macrophages</li></ul><b>Why the other options are incorrect:</b><br><ul><li><b>Type I:</b> gas exchange only</li><li><b>Type II:</b> surfactant, not mucus</li><li><b>Clara cells:</b> protein secretion, not mucus</li></ul>",7,,
Which of the following ligaments attaches the medial and lateral borders of the articular disc to the poles of the mandibular condyle?,Capsular ligament,Collateral (discal) ligament,Temporomandibular ligament (lateral ligament),Stylomandibular ligament,2,"The <b>collateral (discal) ligaments</b> attach the medial and lateral borders of the articular disc to the poles of the mandibular condyle. They stabilize the disc to the condyle during joint movement.<br><br>Other TMJ ligaments include:<br><b>Capsular ligament:</b> encloses the entire joint capsule.<br><b>Temporomandibular ligament:</b> resists posterior and inferior displacement.<br><b>Stylomandibular/sphenomandibular:</b> accessory ligaments limiting protrusion.<br><br><b>High-yield points:</b><br><ul><li>Collateral ligaments = disc → condyle</li><li>Capsular = encloses TMJ</li><li>Temporomandibular = resists posterior/inferior movement</li><li>Stylomandibular/sphenomandibular = accessory</li></ul><b>Why the other options are incorrect:</b><br><ul><li><b>Capsular ligament:</b> surrounds the joint, not disc-condyle</li><li><b>Temporomandibular ligament:</b> resists posterior/inferior displacement</li><li><b>Stylomandibular ligament:</b> accessory, limits protrusion</li></ul>",7,,
Which nerve provides motor innervation to the biceps brachii muscle?,Radial nerve,Ulnar nerve,Musculocutaneous nerve,Median nerve,3,"The <b>musculocutaneous nerve</b> (C5–C7) innervates the biceps brachii, brachialis, and coracobrachialis. The biceps flexes the elbow and supinates the forearm. After motor supply, it continues as the <b>lateral cutaneous nerve of the forearm</b>.<br><br><b>High-yield points:</b><br><ul><li>Musculocutaneous (C5–C7) → biceps</li><li>Action: flexion + supination</li><li>Continues as lateral cutaneous nerve of forearm</li></ul><b>Why the other options are incorrect:</b><br><ul><li><b>Radial:</b> posterior arm, triceps, extensors</li><li><b>Ulnar:</b> forearm flexors, intrinsic hand</li><li><b>Median:</b> forearm flexors, thenar muscles</li></ul>",7,,
Which nerve innervates the triceps brachii muscle?,Radial nerve,Ulnar nerve,Musculocutaneous nerve,Axillary nerve,1,"The <b>radial nerve</b> (C5–T1) innervates the triceps brachii, anconeus, and posterior forearm extensors. The triceps is the primary extensor of the elbow. Radial nerve injury (e.g., humeral shaft fracture) can cause <b>wrist drop</b>.<br><br><b>High-yield points:</b><br><ul><li>Radial nerve → triceps</li><li>Action: elbow extension</li><li>Radial lesion → wrist drop</li></ul><b>Why the other options are incorrect:</b><br><ul><li><b>Ulnar:</b> forearm flexors, intrinsic hand</li><li><b>Musculocutaneous:</b> anterior arm flexors</li><li><b>Axillary:</b> deltoid + teres minor</li></ul>",7,,
Which of the following structures is not part of the thoracic cage?,Sternum,Ribs,Thoracic vertebrae,Clavicle,4,"The <b>thoracic cage</b> includes the sternum, ribs with costal cartilages, and thoracic vertebrae. It protects thoracic organs and supports respiration. The <b>clavicle</b> belongs to the pectoral girdle, not the thoracic cage.<br><br><b>High-yield points:</b><br><ul><li>Thoracic cage = sternum, ribs, vertebrae</li><li>Clavicle = pectoral girdle</li><li>Function: protection + respiration</li></ul><b>Why the other options are incorrect:</b><br><ul><li><b>Sternum:</b> central anterior cage</li><li><b>Ribs:</b> protective framework</li><li><b>Thoracic vertebrae:</b> posterior support</li></ul>",7,,
Which of the following arteries is a direct branch of the celiac trunk?,Right colic artery,Left gastric artery,Sigmoid artery,Superior rectal artery,2,"The <b>celiac trunk</b> supplies foregut structures and branches into the <b>left gastric, splenic, and common hepatic arteries</b>. The <b>SMA</b> supplies the midgut (e.g., right/middle colic). The <b>IMA</b> supplies the hindgut (e.g., left colic, sigmoid, superior rectal).<br><br><b>High-yield points:</b><br><ul><li>Celiac → left gastric, splenic, common hepatic</li><li>SMA → midgut (right/middle colic, ileocolic)</li><li>IMA → hindgut (left colic, sigmoid, superior rectal)</li></ul><b>Why the other options are incorrect:</b><br><ul><li><b>Right colic:</b> SMA branch</li><li><b>Sigmoid:</b> IMA branch</li><li><b>Superior rectal:</b> IMA branch</li></ul>",7,,
Which of the following is not a direct branch of the abdominal aorta?,Celiac trunk,Inferior phrenic arteries,Superior mesenteric artery,Inferior mesenteric artery,2,"The abdominal aorta gives rise to the <b>celiac trunk</b>, <b>SMA</b>, <b>IMA</b>, paired renal/gonadal arteries, and lumbar arteries. The <b>inferior phrenic arteries</b> typically arise from the celiac trunk or renal arteries, not consistently from the aorta directly.<br><br><b>High-yield points:</b><br><ul><li>Aorta branches: celiac, SMA, IMA, renals, gonadals, lumbars</li><li>Inferior phrenic = variable origin</li><li>Supplies diaphragm</li></ul><b>Why the other options are incorrect:</b><br><ul><li><b>Celiac trunk:</b> foregut branch</li><li><b>SMA:</b> midgut branch</li><li><b>IMA:</b> hindgut branch</li></ul>",7,,
Preganglionic parasympathetic fibers controlling the pupillary constrictor muscles travel with which cranial nerve?,Trochlear nerve (CN IV),Oculomotor nerve (CN III),Abducens nerve (CN VI),Optic nerve (CN II),2,"Parasympathetic fibers from the <b>Edinger–Westphal nucleus</b> travel with the <b>oculomotor nerve (CN III)</b>. They synapse in the ciliary ganglion, then innervate the sphincter pupillae and ciliary muscle, controlling <b>pupillary constriction and accommodation</b>.<br><br><b>High-yield points:</b><br><ul><li>CN III parasympathetic → sphincter pupillae, ciliary muscle</li><li>Synapse: ciliary ganglion</li><li>Function: pupillary constriction + accommodation</li></ul><b>Why the other options are incorrect:</b><br><ul><li><b>CN IV:</b> motor to superior oblique</li><li><b>CN VI:</b> motor to lateral rectus</li><li><b>CN II:</b> sensory only</li></ul>",7,,
The Edinger–Westphal nucleus provides parasympathetic preganglionic fibers to which structure?,Lacrimal gland,Pupillary sphincter and ciliary muscle,Parotid gland,Submandibular gland,2,The <b>Edinger–Westphal nucleus</b> is part of the oculomotor complex. It sends preganglionic fibers via <b>CN III</b> to the ciliary ganglion. Postganglionic fibers innervate the <b>sphincter pupillae</b> (pupillary constriction) and <b>ciliary muscle</b> (lens accommodation).<br><br><b>High-yield points:</b><br><ul><li>Edinger–Westphal nucleus = CN III parasympathetic</li><li>Targets: sphincter pupillae + ciliary muscle</li><li>Synapse: ciliary ganglion</li></ul><b>Why the other options are incorrect:</b><br><ul><li><b>Lacrimal gland:</b> CN VII via greater petrosal nerve</li><li><b>Parotid gland:</b> CN IX via otic ganglion</li><li><b>Submandibular gland:</b> CN VII via submandibular ganglion</li></ul>,7,,
Which nerves provide parasympathetic and sympathetic innervation to the otic and submandibular salivary glands?,Otic = glossopharyngeal via lesser petrosal → auriculotemporal nerve; Submandibular = facial via chorda tympani → lingual nerve,Otic = facial via chorda tympani; Submandibular = glossopharyngeal via auriculotemporal,Both receive parasympathetic from vagus nerve,Both receive sympathetic only from superior cervical ganglion,1,"The salivary glands receive dual autonomic input, but secretion is largely under <b>parasympathetic control</b>.<br><br><b>Parotid (otic ganglion):</b> Preganglionic fibers arise from the <b>inferior salivatory nucleus (CN IX)</b>, travel in the glossopharyngeal nerve, and branch into the <b>lesser petrosal nerve</b>. These fibers synapse in the <b>otic ganglion</b>, after which postganglionic fibers reach the gland via the <b>auriculotemporal nerve (V3 branch)</b>.<br><b>Submandibular and Sublingual (submandibular ganglion):</b> Preganglionic fibers originate in the <b>superior salivatory nucleus (CN VII)</b>, course through the <b>chorda tympani</b>, and join the <b>lingual nerve (V3)</b>. Synapse occurs in the <b>submandibular ganglion</b>, from which postganglionic fibers innervate both glands.<br><b>Sympathetic supply:</b> all salivary glands also receive fibers from the <b>superior cervical ganglion</b>, traveling along the external carotid plexus. Sympathetic input reduces watery flow and produces more viscous saliva.<br><br><b>High-yield points:</b><ul><li>Parotid = CN IX → otic ganglion → auriculotemporal</li><li>Submandibular/sublingual = CN VII → chorda tympani → lingual → submandibular ganglion</li><li>Sympathetic: superior cervical ganglion, vasomotor</li></ul>",7,,
"When the hypoglossal nerve (CN XII) is damaged, in which direction does the tongue deviate?",Toward the same side of the lesion,Toward the opposite side,"Midline, no deviation",Posteriorly,1,"The <b>hypoglossal nerve (CN XII)</b> innervates all intrinsic and extrinsic tongue muscles except <b>palatoglossus (CN X)</b>. The key protruder is the <b>genioglossus</b>. In unilateral hypoglossal nerve damage, the ipsilateral genioglossus is paralyzed, so the intact side pushes forward unopposed. This causes the tongue to <b>deviate toward the side of the lesion</b>. Over time, there is <b>atrophy and fasciculations</b> on the affected side.<br>By contrast, <b>UMN lesions</b> cause contralateral weakness but without atrophy.<br><br><b>High-yield points:</b><ul><li>LMN lesion: deviation toward lesion, with atrophy</li><li>UMN lesion: deviation away, no atrophy</li><li>Genioglossus = main protruder</li></ul>",7,,
"Which muscles elevate, depress, protrude, and retrude the mandible?","Elevation: temporalis, masseter, medial pterygoid; Protrusion: lateral pterygoid; Depression: digastric, geniohyoid, mylohyoid; Retrusion: temporalis (posterior fibers), lateral pterygoid",Elevation: lateral pterygoid only; Protrusion: temporalis; Depression: masseter,Elevation: temporalis only; Protrusion: digastric,All movements by masseter,1,"Mandibular movement involves multiple muscles:<br><b>Elevation:</b> temporalis, masseter, medial pterygoid.<br><b>Depression:</b> mainly gravity, aided by lateral pterygoid (inferior head), digastric, geniohyoid, mylohyoid.<br><b>Protrusion:</b> lateral pterygoid (primary), assisted by medial pterygoid.<br><b>Retrusion:</b> posterior temporalis, deep masseter, geniohyoid, digastric.<br>Key fact: the <b>lateral pterygoid is the only muscle of mastication that depresses the mandible</b>.<br><br><b>High-yield points:</b><ul><li>Elevators = temporalis, masseter, medial pterygoid</li><li>Depressors = lateral pterygoid + suprahyoids</li><li>Protrusion = lateral pterygoid</li><li>Retrusion = posterior temporalis + deep masseter</li></ul>",7,,
What are the attachments of the pterygomandibular raphe?,Pterygoid hamulus → posterior end of mylohyoid line,Styloid process → hyoid bone,Hamulus → coronoid process,Mandibular condyle → medial pterygoid plate,1,The <b>pterygomandibular raphe</b> is a fibrous band extending from the <b>pterygoid hamulus (of medial pterygoid plate)</b> to the <b>posterior end of the mylohyoid line of the mandible</b>. It serves as attachment for the <b>buccinator</b> and <b>superior pharyngeal constrictor</b>. Clinically important in inferior alveolar nerve block injections.<br><br><b>High-yield points:</b><ul><li>Landmark: hamulus → mylohyoid line</li><li>Attachments: buccinator + superior constrictor</li><li>Injection landmark: IAN block</li></ul>,7,,
Which of the following correctly pairs arm muscles with their innervation and primary action?,Biceps brachii – musculocutaneous nerve – flexion/supination,Triceps brachii – radial nerve – elbow extension,Brachialis – musculocutaneous nerve – elbow flexion,All of the above,4,"The arm is divided into anterior (flexor) and posterior (extensor) compartments:<br><b>Biceps brachii:</b> musculocutaneous nerve; flexes elbow and supinates forearm.<br><b>Triceps brachii:</b> radial nerve; main extensor of elbow.<br><b>Brachialis:</b> musculocutaneous nerve; strongest elbow flexor regardless of forearm position.<br>Bones: humerus, radius, ulna.<br><br><b>High-yield points:</b><ul><li>Biceps = flexion + supination</li><li>Triceps = extension</li><li>Brachialis = strongest flexor</li><li>Innervation: musculocutaneous (anterior), radial (posterior)</li></ul>",7,,
